timestamp,eye_ratio,head_angle,status,duration
2025-07-13 11:46:32,0.3039,93.94,Drowsy !,0.13
2025-07-13 11:46:32,0.3086,94.09,Drowsy !,0.19
2025-07-13 11:46:32,0.3165,94.20,Drowsy !,0.23
2025-07-13 11:46:32,0.3268,94.34,Drowsy !,0.27
2025-07-13 11:46:32,0.3350,94.49,Drowsy !,0.32
2025-07-13 11:46:32,0.3425,94.68,Drowsy !,0.36
2025-07-13 11:46:34,0.3676,95.74,Active :),1.41
2025-07-13 11:46:34,0.3633,95.85,Active :),1.45
2025-07-13 11:46:34,0.3598,95.93,Active :),1.49
2025-07-13 11:46:34,0.3576,95.97,Active :),1.53
2025-07-13 11:46:34,0.3573,95.97,Active :),1.57
2025-07-13 11:46:34,0.3577,95.94,Active :),1.62
2025-07-13 11:46:34,0.3575,95.90,Active :),1.66
2025-07-13 11:46:34,0.3540,95.90,Active :),1.72
2025-07-13 11:46:34,0.3519,95.87,Active :),1.77
2025-07-13 11:46:34,0.3525,95.73,Active :),1.81
2025-07-13 11:46:34,0.3543,95.56,Active :),1.85
2025-07-13 11:46:34,0.3534,95.50,Active :),1.89
2025-07-13 11:46:34,0.3518,95.48,Active :),1.93
2025-07-13 11:46:34,0.3509,95.34,Active :),1.98
2025-07-13 11:46:34,0.3481,95.24,Active :),2.02
2025-07-13 11:46:34,0.3440,95.23,Active :),2.06
2025-07-13 11:46:34,0.3404,95.22,Active :),2.10
2025-07-13 11:46:34,0.3401,95.22,Active :),2.14
2025-07-13 11:46:34,0.3400,95.19,Active :),2.20
2025-07-13 11:46:34,0.3373,95.26,Active :),2.25
2025-07-13 11:46:34,0.3345,95.33,Active :),2.29
2025-07-13 11:46:34,0.3306,95.35,Active :),0.00
2025-07-13 11:46:36,0.3546,96.35,Active :),1.08
2025-07-13 11:46:36,0.3563,96.34,Active :),1.12
2025-07-13 11:46:36,0.3580,96.33,Active :),1.17
2025-07-13 11:46:36,0.3591,96.35,Active :),1.21
2025-07-13 11:46:36,0.3614,96.33,Active :),1.25
2025-07-13 11:46:36,0.3605,96.30,Active :),1.30
2025-07-13 11:46:36,0.3575,96.27,Active :),1.34
2025-07-13 11:46:36,0.3572,96.23,Active :),1.40
2025-07-13 11:46:36,0.3571,96.14,Active :),1.44
2025-07-13 11:46:36,0.3570,96.10,Active :),1.50
2025-07-13 11:46:36,0.3556,96.13,Active :),1.55
2025-07-13 11:46:36,0.3542,96.17,Active :),1.59
2025-07-13 11:46:36,0.3527,96.12,Active :),1.63
2025-07-13 11:46:36,0.3505,96.04,Active :),1.68
2025-07-13 11:46:36,0.3491,96.00,Active :),1.73
2025-07-13 11:46:36,0.3478,95.97,Active :),1.77
2025-07-13 11:46:36,0.3500,95.93,Active :),1.81
2025-07-13 11:46:36,0.3498,95.93,Active :),1.86
2025-07-13 11:46:36,0.3495,95.89,Active :),1.90
2025-07-13 11:46:36,0.3493,95.80,Active :),1.94
2025-07-13 11:46:36,0.3492,95.72,Active :),1.99
2025-07-13 11:46:36,0.3482,95.76,Active :),2.03
2025-07-13 11:46:38,0.3611,96.14,Active :),3.05
2025-07-13 11:46:38,0.3600,96.06,Active :),3.09
2025-07-13 11:46:38,0.3580,95.86,Active :),3.13
2025-07-13 11:46:38,0.3539,95.66,Active :),3.17
2025-07-13 11:46:38,0.3536,95.49,Active :),3.21
2025-07-13 11:46:38,0.3512,95.46,Active :),3.25
2025-07-13 11:46:38,0.3487,95.41,Active :),3.29
2025-07-13 11:46:38,0.3456,95.30,Active :),3.33
2025-07-13 11:46:38,0.3424,95.20,Active :),3.41
2025-07-13 11:46:38,0.3416,95.08,Active :),3.45
2025-07-13 11:46:38,0.3407,94.97,Active :),3.49
2025-07-13 11:46:38,0.3381,94.82,Active :),3.53
2025-07-13 11:46:38,0.3364,94.78,Active :),3.57
2025-07-13 11:46:38,0.3357,94.88,Active :),3.61
2025-07-13 11:46:38,0.3297,94.91,Active :),3.65
2025-07-13 11:46:38,0.3270,94.88,Active :),3.70
2025-07-13 11:46:38,0.3262,94.85,Active :),3.74
2025-07-13 11:46:38,0.3259,94.87,Active :),3.78
2025-07-13 11:46:38,0.3263,94.96,Active :),3.82
2025-07-13 11:46:38,0.3266,95.06,Active :),3.87
2025-07-13 11:46:38,0.3275,95.19,Active :),3.91
2025-07-13 11:46:38,0.3301,95.36,Active :),3.95
2025-07-13 11:46:38,0.3311,95.52,Active :),3.99
2025-07-13 11:46:40,0.3271,94.74,Active :),0.10
2025-07-13 11:46:40,0.3269,94.57,Active :),0.14
2025-07-13 11:46:40,0.3275,94.36,Active :),0.19
2025-07-13 11:46:40,0.3281,94.30,Active :),0.23
2025-07-13 11:46:40,0.3288,94.22,Active :),0.27
2025-07-13 11:46:40,0.3297,94.15,Active :),0.31
2025-07-13 11:46:40,0.3346,94.16,Active :),0.36
2025-07-13 11:46:40,0.3378,94.20,Active :),0.40
2025-07-13 11:46:40,0.3388,94.04,Active :),0.00
2025-07-13 11:46:40,0.3383,94.09,Active :),0.00
2025-07-13 11:46:40,0.3370,94.14,Active :),0.00
2025-07-13 11:46:40,0.3327,94.20,Active :),0.00
2025-07-13 11:46:40,0.3281,94.34,Active :),0.00
2025-07-13 11:46:40,0.3240,94.43,Active :),0.00
2025-07-13 11:46:40,0.3171,94.45,Drowsy !,0.00
2025-07-13 11:46:40,0.3099,94.47,Drowsy !,0.04
2025-07-13 11:46:40,0.3046,94.57,Drowsy !,0.09
2025-07-13 11:46:40,0.2996,94.59,Drowsy !,0.13
2025-07-13 11:46:40,0.2931,94.77,Drowsy !,0.00
2025-07-13 11:46:40,0.2858,94.83,Drowsy !,0.00
2025-07-13 11:46:40,0.2755,94.97,Drowsy !,0.00
2025-07-13 11:46:40,0.2689,95.12,Drowsy !,0.00
